0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
62.869533,196.467469
43.663254,208.491898
71.276649,214.390579
82.210060,184.358994
54.369900,178.347122
1
140.366153,342.751901
119.651367,345.583069
142.043213,364.095642
159.491257,340.138000
138.682800,321.328064
1
111.855053,350.974354
90.319832,352.262024
111.235680,372.532928
132.300232,349.751862
112.459190,329.946075
1
100.270094,372.289796
77.913223,373.383240
98.023178,393.342163
121.404015,371.256165
102.452591,351.841003
1
106.956209,376.433980
84.600304,378.078064
105.057823,397.459320
127.602562,374.915619
108.779816,356.236847
1
108.526175,375.979587
85.930000,377.550995
106.411949,397.178619
128.995865,374.556061
110.586937,355.316620
1
108.232387,372.825550
85.709579,374.232635
105.990005,394.499725
128.948395,371.531342
110.406593,351.810333
1
109.009212,372.404091
86.327682,373.777252
106.905960,394.226379
130.357712,371.111633
111.033417,351.401947
1
107.443898,370.646065
84.990036,372.117340
105.106705,392.478424
128.369904,369.274902
109.691605,349.649628
1
108.252862,370.962356
85.792213,372.314667
105.954956,392.611176
128.930328,369.717407
110.501625,349.776520
1
108.419888,370.783134
85.893959,372.263977
106.077080,392.508240
129.184311,369.418091
110.683411,349.793243
1
110.120566,370.953142
87.802254,372.313965
107.780472,392.620331
130.846329,369.689423
112.401794,349.830994
1
113.980661,371.309790
91.530807,372.839752
111.517815,393.143005
134.599197,369.904633
116.335320,350.435669
1
120.755992,372.803936
98.769867,374.408508
118.068558,394.648590
141.149673,371.315582
123.379631,351.477844
2
134.316005,375.936552
112.375885,377.823944
131.528992,398.276581
154.161972,374.229309
137.005035,354.381927
28.953672,218.715016
2.543256,219.189804
29.974112,243.533661
55.126019,218.244507
27.918941,193.548798
2
42.829043,221.217078
15.949671,221.850296
44.080170,246.541595
69.530815,220.588043
41.569565,195.723511
148.681348,379.854179
127.257988,382.119354
145.743698,402.331818
168.113617,377.799530
151.542633,357.960846
2
56.336333,225.926757
29.191494,226.989960
58.033222,251.637085
83.407089,224.866455
54.634766,200.145554
162.972895,385.164826
141.944580,387.782257
160.121536,407.940491
181.913040,382.807312
165.770035,362.822235
2
65.197060,229.635154
37.784554,230.898285
67.155624,255.669067
92.141304,228.393600
63.236954,203.580750
172.132099,388.784264
151.384308,391.534943
169.278076,411.999268
190.837555,386.304352
174.858139,366.610291
2
188.126448,394.989495
167.514267,398.383972
185.532867,418.390015
206.231293,392.007935
190.605591,372.621490
79.895160,236.937131
52.366707,238.651505
82.245941,263.128510
106.939133,235.252930
77.533501,210.624557
2
198.978454,397.343161
178.609222,400.749146
196.408951,420.872650
216.820572,394.359741
201.451065,374.700928
90.087527,239.907006
62.434704,241.921921
92.722496,266.063416
117.012253,237.945145
87.418846,213.415955
2
213.720156,398.323782
194.070374,402.174591
211.266846,421.941711
231.025101,394.932495
216.045959,375.933350
105.851010,241.680881
78.302025,243.935165
108.721405,268.011230
132.792542,239.476303
102.971169,215.263870
2
225.490032,400.021963
206.059387,403.922333
223.153549,423.741791
242.573837,396.592682
227.718582,377.397858
117.551093,243.712473
90.184402,246.138382
120.661064,270.164429
144.477509,241.325592
114.426880,217.139374
2
233.808960,401.056369
214.785583,405.090363
231.335342,424.823425
250.394318,397.539368
236.197525,378.106506
127.121707,244.677820
99.612045,247.247650
130.349960,271.288544
153.809799,242.184738
123.887085,218.014603
2
236.284012,401.725386
217.431656,405.733368
233.805313,425.588989
252.770294,398.220428
238.676712,378.689728
129.846701,245.140064
102.523811,247.662140
133.094070,271.868683
156.688293,242.662415
126.589218,218.328201
2
236.955296,401.914348
218.244156,405.962616
234.487015,425.800995
253.588547,398.315643
239.314743,379.080933
130.575281,245.134296
103.301163,247.722443
133.856140,271.850006
157.427383,242.586197
127.277267,218.278900
2
131.845927,244.706146
104.499557,247.321060
135.184570,271.508698
158.686447,242.139603
128.479263,217.678650
238.379397,401.795721
219.431961,406.026764
235.953079,425.848358
254.633240,398.166168
240.687973,378.910278
2
131.937240,244.549800
104.446785,247.207123
135.297470,271.340668
158.699265,241.962891
128.546631,217.516724
238.473065,401.928659
219.541885,405.993713
236.033234,425.705048
254.792130,398.424500
240.861847,378.649750
2
237.433226,401.341995
218.664688,405.406830
234.934814,425.376343
253.848022,397.786926
239.816833,378.412048
131.238764,244.026758
103.625183,246.604324
134.508667,270.779114
157.998596,241.528885
127.946640,217.092606
2
235.970538,401.245670
217.172745,405.219147
233.503830,425.248657
252.405701,397.771606
238.343521,378.154694
129.703334,243.541072
102.247581,246.027298
132.964569,270.388184
156.549164,241.110077
126.431427,216.606110
2
129.166851,243.299364
101.635284,245.746796
132.380615,270.222076
155.934113,240.919876
125.961502,216.447144
235.429337,401.030582
216.418640,405.162140
233.005844,424.890167
251.780197,397.477081
237.773346,377.953522
2
234.782582,401.095387
215.822128,405.061035
232.179077,425.026154
251.295441,397.641663
237.295792,377.994598
128.696375,243.371861
101.218292,245.806793
131.818893,270.088593
155.601318,240.987717
125.544228,216.401627
2
234.587871,401.226735
215.703064,405.217499
231.947464,425.498047
250.910400,397.777435
237.089722,378.229065
128.576687,243.640080
101.129082,246.034409
131.692047,270.401306
155.526917,241.289139
125.434677,216.649933
2
232.910455,401.015313
214.151688,404.976898
230.378998,424.898590
249.566742,397.497742
235.332581,378.163544
